# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Tue Apr 13 07:45:07 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.60206 7.8492593765 2.6228816509    7.850  3.931  3.6488  0.949    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.529e-02 -5.058 -1.831 -3.199 -4.543 -5.220 -5.750 -6.571 -7.140 -7.267
0.0152 0.01508 7.60206 7.8495054245 2.6228821278    7.850  3.934  3.6559  0.974    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.066 -2.033 -3.300 -4.604 -5.259 -5.770 -6.560 -7.110 -7.228
0.0152 0.01508 7.60206 7.8497061729 2.6228826046    7.850  3.937  3.6618  0.996    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.071 -2.160 -3.375 -4.647 -5.288 -5.787 -6.552 -7.091 -7.200
0.0152 0.01508 7.60206 7.8498911858 2.6228828430    7.850  3.939  3.6672  1.015    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.077 -2.247 -3.436 -4.681 -5.312 -5.803 -6.545 -7.076 -7.175
0.0152 0.01508 7.60206 7.8500771523 2.6228833199    7.851  3.941  3.6727  1.035    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.082 -2.332 -3.495 -4.714 -5.335 -5.817 -6.537 -7.059 -7.149
0.0152 0.01508 7.60206 7.8502697945 2.6228835583    7.851  3.943  3.6787  1.057    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.087 -2.427 -3.558 -4.747 -5.356 -5.830 -6.525 -7.037 -7.119
0.0152 0.01508 7.60206 7.8504743576 2.6228840351    7.851  3.944  3.6850  1.081    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.091 -2.522 -3.621 -4.778 -5.375 -5.841 -6.511 -7.012 -7.086
0.0152 0.01508 7.60206 7.8506956100 2.6228842735    7.851  3.946  3.6915  1.105    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.095 -2.670 -3.695 -4.815 -5.395 -5.850 -6.494 -6.978 -7.048
0.0152 0.01508 7.60206 7.8509402275 2.6228847504    7.851  3.947  3.6979  1.129    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.098 -2.814 -3.768 -4.851 -5.413 -5.856 -6.476 -6.943 -7.010
0.0152 0.01508 7.60206 7.8512148857 2.6228852272    7.852  3.950  3.7048  1.154    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.105 -2.967 -3.848 -4.890 -5.433 -5.863 -6.458 -6.906 -6.970
0.0152 0.01508 7.60206 7.8515295982 2.6228859425    7.852  3.953  3.7120  1.180    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.113 -3.120 -3.931 -4.931 -5.453 -5.870 -6.439 -6.866 -6.928
0.0152 0.01508 7.60206 7.8518972397 2.6228866577    7.852  3.956  3.7194  1.206    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.121 -3.270 -4.015 -4.971 -5.473 -5.875 -6.419 -6.825 -6.886
0.0152 0.01508 7.60206 7.8523387909 2.6228873730    7.853  3.960  3.7269  1.232    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.130 -3.418 -4.100 -5.010 -5.491 -5.879 -6.398 -6.782 -6.843
0.0152 0.01508 7.60206 7.8528895378 2.6228883266    7.853  3.965  3.7348  1.259    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.142 -3.560 -4.187 -5.051 -5.511 -5.884 -6.377 -6.741 -6.801
0.0152 0.01508 7.60206 7.8535981178 2.6228897572    7.854  3.971  3.7431  1.287    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.157 -3.720 -4.283 -5.095 -5.531 -5.887 -6.356 -6.697 -6.756
0.0152 0.01508 7.60206 7.8545341492 2.6228914261    7.855  3.980  3.7585  1.339    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.179 -3.999 -4.451 -5.163 -5.554 -5.880 -6.305 -6.608 -6.661
0.0152 0.01508 7.60206 7.8557581902 2.6228935719    7.856  3.990  3.7857  1.438    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.204 -4.388 -4.721 -5.256 -5.565 -5.831 -6.183 -6.422 -6.465
0.0152 0.01508 7.60206 7.8572721481 2.6228964329    7.858  3.996  3.8156  1.551    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.221 -4.679 -4.949 -5.318 -5.547 -5.754 -6.033 -6.211 -6.244
0.0152 0.01508 7.60206 7.8590116501 2.6228995323    7.859  4.001  3.8411  1.648    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.234 -4.861 -5.108 -5.352 -5.519 -5.677 -5.899 -6.030 -6.057
0.0152 0.01508 7.60206 7.8609204292 2.6229031086    7.861  4.006  3.8594  1.717    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.245 -4.975 -5.203 -5.369 -5.494 -5.620 -5.802 -5.904 -5.927
0.0152 0.01508 7.60206 7.8629832268 2.6229069233    7.864  4.011  3.8742  1.772    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.256 -5.061 -5.261 -5.376 -5.473 -5.574 -5.726 -5.807 -5.826
0.0152 0.01508 7.60206 7.8651914597 2.6229107380    7.866  4.015  3.8877  1.821    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.268 -5.135 -5.303 -5.379 -5.453 -5.533 -5.657 -5.721 -5.736
0.0152 0.01508 7.60206 7.8676438332 2.6229152679    7.868  4.020  3.9010  1.870    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.280 -5.203 -5.331 -5.374 -5.428 -5.491 -5.589 -5.640 -5.650
0.0152 0.01508 7.60206 7.8702878952 2.6229200363    7.871  4.025  3.9134  1.915    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.292 -5.259 -5.344 -5.361 -5.401 -5.450 -5.525 -5.565 -5.571
0.0152 0.01508 7.60206 7.8729948997 2.6229250431    7.874  4.029  3.9245  1.955    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.302 -5.303 -5.347 -5.344 -5.373 -5.412 -5.467 -5.498 -5.502
0.0152 0.01508 7.60206 7.8771414757 2.6229326725    7.878  4.034  3.9382  2.005    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.316 -5.346 -5.337 -5.317 -5.336 -5.364 -5.396 -5.418 -5.417
0.0152 0.01508 7.60206 7.8823056221 2.6229419708    7.883  4.039  3.9485  2.041    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.328 -5.370 -5.322 -5.292 -5.307 -5.328 -5.344 -5.361 -5.356
0.0152 0.01508 7.60206 7.8893494606 2.6229546070    7.890  4.044  3.9568  2.070    5  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.341 -5.389 -5.309 -5.273 -5.284 -5.301 -5.304 -5.317 -5.309
0.0152 0.01508 7.60206 7.8940763474 2.6229631901    7.895  4.046  3.9547  2.060    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.524e-03 5.927e-03 -1.000 1.528e-02 -5.345 -5.392 -5.320 -5.285 -5.297 -5.315 -5.321 -5.335 -5.328
0.0152 0.01508 7.60206 7.9034895897 2.6229803562    7.904  4.048  3.9461  2.024    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.528e-02 -5.350 -5.391 -5.351 -5.323 -5.339 -5.362 -5.381 -5.399 -5.395
0.0152 0.01508 7.60206 7.9106402397 2.6229932308    7.911  4.050  3.9388  1.993    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.528e-02 -5.355 -5.387 -5.375 -5.353 -5.372 -5.400 -5.431 -5.453 -5.451
0.0152 0.01508 7.60206 7.9213871956 2.6230125427    7.922  4.053  3.9272  1.945    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.528e-02 -5.362 -5.371 -5.402 -5.397 -5.423 -5.460 -5.510 -5.540 -5.542
0.0152 0.01508 7.60206 7.9301843643 2.6230282784    7.931  4.055  3.9163  1.900    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.834e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.528e-02 -5.366 -5.345 -5.417 -5.429 -5.466 -5.513 -5.582 -5.619 -5.625
0.0152 0.01508 7.60206 7.9362812042 2.6230390072    7.937  4.055  3.9070  1.862    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.528e-02 -5.369 -5.316 -5.422 -5.451 -5.498 -5.555 -5.641 -5.686 -5.694
0.0152 0.01508 7.60206 7.9401836395 2.6230459213    7.941  4.056  3.8997  1.833    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.528e-02 -5.369 -5.290 -5.420 -5.465 -5.521 -5.585 -5.685 -5.737 -5.748
0.0152 0.01508 7.60206 7.9441838264 2.6230530739    7.945  4.055  3.8910  1.799    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.528e-02 -5.369 -5.253 -5.411 -5.477 -5.544 -5.620 -5.737 -5.798 -5.811
0.0152 0.01508 7.60206 7.9473176003 2.6230587959    7.948  4.055  3.8831  1.767    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.528e-02 -5.368 -5.217 -5.395 -5.483 -5.563 -5.650 -5.783 -5.853 -5.869
0.0152 0.01508 7.60206 7.9494051933 2.6230623722    7.950  4.055  3.8771  1.744    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.528e-02 -5.366 -5.188 -5.381 -5.486 -5.576 -5.672 -5.818 -5.895 -5.913
0.0152 0.01508 7.60206 7.9517583847 2.6230666637    7.953  4.054  3.8692  1.714    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.528e-02 -5.364 -5.148 -5.358 -5.487 -5.592 -5.701 -5.862 -5.950 -5.970
0.0152 0.01508 7.60206 7.9535984993 2.6230700016    7.955  4.053  3.8624  1.687    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.528e-02 -5.362 -5.111 -5.333 -5.486 -5.605 -5.725 -5.901 -5.998 -6.020
0.0152 0.01508 7.60206 7.9552555084 2.6230728626    7.956  4.052  3.8554  1.660    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.360 -5.070 -5.303 -5.483 -5.617 -5.749 -5.940 -6.048 -6.071
0.0152 0.01508 7.60206 7.9566998482 2.6230754852    7.958  4.051  3.8486  1.634    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.357 -5.030 -5.271 -5.479 -5.628 -5.773 -5.978 -6.096 -6.122
0.0152 0.01508 7.60206 7.9579567909 2.6230776310    7.959  4.050  3.8420  1.609    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.355 -4.988 -5.237 -5.474 -5.638 -5.795 -6.014 -6.143 -6.170
0.0152 0.01508 7.60206 7.9590945244 2.6230797768    7.960  4.057  3.8375  1.584    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.372 -4.978 -5.232 -5.490 -5.664 -5.828 -6.058 -6.194 -6.223
0.0152 0.01508 7.60206 7.9593834877 2.6230802536    7.961  4.069  3.8412  1.587    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.402 -5.031 -5.282 -5.522 -5.687 -5.845 -6.066 -6.196 -6.224
0.0152 0.01508 7.60206 7.9594860077 2.6230802536    7.961  4.073  3.8452  1.599    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.412 -5.066 -5.311 -5.533 -5.689 -5.839 -6.051 -6.175 -6.202
0.0152 0.01508 7.60206 7.9595813751 2.6230804920    7.961  4.075  3.8503  1.617    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.418 -5.101 -5.342 -5.541 -5.685 -5.827 -6.028 -6.144 -6.169
0.0152 0.01508 7.60206 7.9596619606 2.6230807304    7.961  4.076  3.8552  1.635    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.421 -5.132 -5.365 -5.545 -5.679 -5.811 -6.002 -6.110 -6.134
0.0152 0.01508 7.60206 7.9597382545 2.6230807304    7.961  4.077  3.8600  1.654    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.422 -5.159 -5.387 -5.547 -5.670 -5.793 -5.974 -6.075 -6.097
0.0152 0.01508 7.60206 7.9598145485 2.6230809689    7.961  4.076  3.8647  1.673    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.421 -5.183 -5.401 -5.545 -5.658 -5.775 -5.945 -6.039 -6.060
0.0152 0.01508 7.60206 7.9598951340 2.6230809689    7.961  4.075  3.8693  1.693    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.419 -5.204 -5.413 -5.542 -5.646 -5.754 -5.915 -6.003 -6.023
0.0152 0.01508 7.60206 7.9599847794 2.6230812073    7.961  4.074  3.8739  1.713    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.415 -5.223 -5.422 -5.536 -5.632 -5.733 -5.884 -5.966 -5.984
0.0152 0.01508 7.60206 7.9600896835 2.6230814457    7.961  4.072  3.8784  1.733    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.410 -5.239 -5.428 -5.528 -5.616 -5.710 -5.853 -5.928 -5.945
0.0152 0.01508 7.60206 7.9602713585 2.6230816841    7.961  4.068  3.8837  1.758    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.400 -5.253 -5.430 -5.515 -5.594 -5.680 -5.812 -5.881 -5.897
0.0152 0.01508 7.60206 7.9610042572 2.6230831146    7.962  4.061  3.8856  1.772    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.013e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.383 -5.244 -5.416 -5.496 -5.573 -5.656 -5.784 -5.851 -5.866
0.0152 0.01508 7.60206 7.9629135132 2.6230864525    7.964  4.061  3.8774  1.739    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.383 -5.206 -5.398 -5.502 -5.592 -5.688 -5.832 -5.909 -5.927
0.0152 0.01508 7.60206 7.9666943550 2.6230931282    7.968  4.060  3.8657  1.694    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.747e-03 2.523e-03 5.927e-03 -1.000 1.527e-02 -5.381 -5.147 -5.363 -5.505 -5.616 -5.731 -5.900 -5.992 -6.013
0.0152 0.01508 7.60206 7.9702601433 2.6230993271    7.971  4.059  3.8534  1.646    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.747e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.378 -5.078 -5.314 -5.501 -5.639 -5.775 -5.969 -6.080 -6.104
0.0152 0.01508 7.60206 7.9733247757 2.6231048107    7.975  4.058  3.8410  1.598    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.747e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.374 -5.002 -5.252 -5.493 -5.659 -5.817 -6.039 -6.170 -6.197
0.0152 0.01508 7.60206 7.9757423401 2.6231091022    7.977  4.056  3.8296  1.554    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.747e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.370 -4.925 -5.186 -5.483 -5.676 -5.856 -6.102 -6.253 -6.282
0.0152 0.01508 7.60206 7.9774379730 2.6231122017    7.979  4.055  3.8206  1.520    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.747e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.366 -4.859 -5.129 -5.471 -5.686 -5.883 -6.150 -6.317 -6.349
0.0152 0.01508 7.60206 7.9793438911 2.6231155396    7.981  4.053  3.8091  1.476    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.747e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.361 -4.764 -5.051 -5.454 -5.698 -5.917 -6.210 -6.400 -6.434
0.0152 0.01508 7.60206 7.9809947014 2.6231184006    7.982  4.050  3.7977  1.433    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.356 -4.663 -4.967 -5.431 -5.705 -5.947 -6.268 -6.480 -6.519
0.0152 0.01508 7.60206 7.9822726250 2.6231205463    7.984  4.048  3.7880  1.396    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.351 -4.559 -4.888 -5.409 -5.711 -5.971 -6.317 -6.550 -6.592
0.0152 0.01508 7.60206 7.9834260941 2.6231226921    7.985  4.046  3.7780  1.358    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.346 -4.428 -4.798 -5.384 -5.716 -5.998 -6.368 -6.623 -6.669
0.0152 0.01508 7.60206 7.9844260216 2.6231243610    7.986  4.044  3.7681  1.321    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.341 -4.286 -4.698 -5.351 -5.715 -6.021 -6.419 -6.699 -6.749
0.0152 0.01508 7.60206 7.9853000641 2.6231260300    7.987  4.042  3.7587  1.285    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.335 -4.152 -4.610 -5.321 -5.712 -6.037 -6.460 -6.762 -6.815
0.0152 0.01508 7.60206 7.9860630035 2.6231272221    7.987  4.040  3.7494  1.250    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.330 -4.010 -4.523 -5.290 -5.705 -6.048 -6.497 -6.820 -6.876
0.0152 0.01508 7.60206 7.9868893623 2.6231286526    7.988  4.037  3.7382  1.208    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.322 -3.773 -4.393 -5.244 -5.696 -6.063 -6.546 -6.899 -6.960
0.0152 0.01508 7.60206 7.9874658585 2.6231298447    7.989  4.035  3.7294  1.176    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.316 -3.628 -4.306 -5.207 -5.682 -6.065 -6.575 -6.951 -7.012
0.0152 0.01508 7.60206 7.9879846573 2.6231307983    7.989  4.032  3.7210  1.145    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.310 -3.467 -4.214 -5.167 -5.666 -6.065 -6.603 -7.003 -7.065
0.0152 0.01508 7.60206 7.9884743690 2.6231315136    7.990  4.029  3.7125  1.113    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.303 -3.293 -4.118 -5.122 -5.646 -6.062 -6.629 -7.053 -7.116
0.0152 0.01508 7.60206 7.9889683723 2.6231324673    7.990  4.025  3.7039  1.083    6  0.000  0.393     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.835e-01 3.012e-01 1.748e-03 2.522e-03 5.927e-03 -1.000 1.527e-02 -5.294 -3.109 -4.018 -5.074 -5.621 -6.054 -6.652 -7.101 -7.165
